Student Name,Event Name,Dept,College,City,District,feedback
Terri Powers,Global AI Research Conference,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Heidi Mason,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Dana Nichols,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Bruce Patterson,Reinforcement Learning Summit 2024,AI&DS,Anna University,Chennai,Chennai,4.0
Kenneth Greene,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1.0
Jenna King,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Cassidy Sims,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Susan Norton,International Marathon,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1.0
Daniel Ellison,Ethical Hacking Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Deborah Barnes,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
April White,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Joseph Perez,Electric Vehicle Expo,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Jeremy Carter,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Tracy Warren,Startup Funding Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Joshua Blankenship,Blockchain Summit 2024,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Lori Long,Reinforcement Learning Summit 2024,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Brad Baker,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Robert Hicks,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Daniel Benitez,Power Systems Conference,EEE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Lawrence Keller,Web Dev Con,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Joshua Scott,International Marathon,EEE,SRM Institute of Science and Technology,Chennai,Chennai,2.0
Jeffrey Campbell,International Marathon,ECE,SSN College of Engineering,Chennai,Chennai,2.0
Mark Vazquez,Cybersecurity Expo 2024,CSBS,SSN College of Engineering,Chennai,Chennai,4.0
Kristina Carter,Power Systems Conference,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Steven Ward,Reinforcement Learning Summit 2024,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Jared Rodriguez,Electric Vehicle Expo,EEE,SSN College of Engineering,Chennai,Chennai,4.0
John Malone,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Lisa Allen,Electric Vehicle Expo,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Sarah Gutierrez,Quantum Computing in Practice Symposium,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Sara Howe,Quantum Computing in Practice Symposium,CSE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Luis Romero,Advanced Robotics Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Margaret Scott,Startup Funding Summit,EEE,SSN College of Engineering,Chennai,Chennai,3.0
Eric Malone,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Julia Shelton,International Marathon,CSBS,Anna University,Chennai,Chennai,1.0
Michael Casey,Ethical Hacking Workshop,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Todd Allen,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Brandon Holder,Cybersecurity Expo 2024,CSBS,SSN College of Engineering,Chennai,Chennai,4.0
Gary Armstrong,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Charles Mcgrath,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Richard Silva,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Joseph Johnson,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Linda Morales,Ethical Hacking Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Sue Morris,Startup Funding Summit,CSE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Roger Jefferson,Web Dev Con,CSE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Amber Alvarez,Blockchain Summit 2024,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Amanda Wilson,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Roy Robinson,Quantum Computing in Practice Symposium,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Harold Graham,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
William Collier,Power Systems Conference,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Lisa Wilcox,Power Systems Conference,EEE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Stephanie Jordan,Global AI Research Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Stacy Anderson,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Raymond Phillips,Startup Funding Summit,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Kelly Gillespie,Web Dev Con,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Gary Garcia,International Marathon,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Laura Bowen,Electric Vehicle Expo,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
David West,Reinforcement Learning Summit 2024,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Douglas Bullock,Quantum Computing in Practice Symposium,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Rachel Baker,Power Systems Conference,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
David Miller,Global Cybersecurity Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Leah Smith,Electric Vehicle Expo,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,4.0
Cameron Adams,Web Dev Con,CSE,SASTRA Deemed to be University,Thanjavur,Thanjavur,4.0
Michelle Buchanan,Global AI Research Conference,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Lisa Fuentes,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
David Richards,Web Dev Con,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Danielle Schroeder,Blockchain Summit 2024,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Charles Bryant,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Brent Green,Power Systems Conference,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Amy Taylor,International Marathon,CSE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Anna Flynn,Reinforcement Learning Summit 2024,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Derek Reyes,Reinforcement Learning Summit 2024,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Danny Alexander,Reinforcement Learning Summit 2024,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
James Schaefer,Ethical Hacking Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Michael Pugh,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Kenneth Collins,International Marathon,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2.0
Mary Clark,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Marcus Oconnor,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Michele Houston,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Peggy Carter,Electric Vehicle Expo,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Raven Stanley,Blockchain Summit 2024,CSE,SSN College of Engineering,Chennai,Chennai,2.0
Deanna Shaw,Electric Vehicle Expo,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Andrea Bryant,Frontend Mastery Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Dana Graham,Quantum Computing in Practice Symposium,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Joshua Allen,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Martin Thomas,Reinforcement Learning Summit 2024,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Dale Miller,Startup Funding Summit,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Amanda Mcdonald,Global AI Research Conference,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
James Williams,Electric Vehicle Expo,EEE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Christine Suarez,Reinforcement Learning Summit 2024,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Pamela Rivera,Web Dev Con,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
David Johnson,Frontend Mastery Workshop,CSE,SSN College of Engineering,Chennai,Chennai,5.0
Toni Gill,Web Dev Con,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Jared Reyes,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
James Butler,AI & Machine Learning Expo,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Kim Johnson,Blockchain Summit 2024,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1.0
Mary Wolfe,Web Dev Con,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Gabriel Butler,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Barbara Peterson,AI & Machine Learning Expo,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Jeffery Yu,Global Cybersecurity Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Dr. Mitchell Camacho,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Kevin Allen,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Daniel Hart,Web Dev Con,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Alexis Baker,Global AI Research Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Richard Kennedy,Frontend Mastery Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Gregory Cox,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Patrick Blair,Electric Vehicle Expo,EEE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Brandi Oliver,Electric Vehicle Expo,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Taylor Watts,Web Dev Con,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Kimberly Pratt,Frontend Mastery Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Tiffany Hernandez,Electric Vehicle Expo,EEE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Shelley Clayton,Electric Vehicle Expo,EEE,Thiagarajar College of Engineering,Madurai,Madurai,4.0
Connor Mahoney,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Vincent Thomas,Reinforcement Learning Summit 2024,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Dennis Davis,International Marathon,EEE,PSG College of Technology,Coimbatore,Coimbatore,2.0
Stephen Stone MD,Global Cybersecurity Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Timothy Hughes,Power Systems Conference,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Sarah Perez,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Connie Coffey,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
James Shaw,Startup Funding Summit,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Dr. Douglas Sandoval,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Jillian Bray,Global AI Research Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Robert Coleman,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Joshua Rollins,Frontend Mastery Workshop,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Larry Pruitt,Reinforcement Learning Summit 2024,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Mary Cooley,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Carl Mueller,Quantum Computing in Practice Symposium,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Matthew Hall,Power Systems Conference,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Natasha Smith,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Casey Rios,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Kimberly Peck,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Carl Colon,International Marathon,CSE,SSN College of Engineering,Chennai,Chennai,2.0
Michael Jones,Reinforcement Learning Summit 2024,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Reginald Sweeney,Web Dev Con,EEE,SSN College of Engineering,Chennai,Chennai,5.0
Nathan Edwards,Advanced Robotics Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Christopher Hunt,Web Dev Con,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Christine Henry,Power Systems Conference,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Cheryl Silva,Electric Vehicle Expo,EEE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Carolyn Wang,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Michael Edwards,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Claudia Wilson,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Nathan Bryant,Blockchain Summit 2024,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2.0
Andrew Andrade,Power Systems Conference,EEE,SSN College of Engineering,Chennai,Chennai,4.0
Amy Davis,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Samantha Arnold,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Susan Ramos,Frontend Mastery Workshop,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Stephanie Harding,Electric Vehicle Expo,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Steven Sims,Startup Funding Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Heather Acevedo,Global AI Research Conference,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Jesus Lindsey,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Christopher Robertson,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Kathleen Leon,Advanced Robotics Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Kelli Lee,Ethical Hacking Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,5.0
Lori Kelly,Blockchain Summit 2024,EEE,PSG College of Technology,Coimbatore,Coimbatore,1.0
Richard Jennings,Startup Funding Summit,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Joshua Harrison,Startup Funding Summit,EEE,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Raymond Blackburn,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Donald Burns,Frontend Mastery Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Nicholas Roth,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Travis Evans,Power Systems Conference,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Kimberly Reese,Electric Vehicle Expo,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Doris Russell,Reinforcement Learning Summit 2024,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
James Delgado,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Chad Giles,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Taylor Summers,Blockchain Summit 2024,ECE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Brittany Ball,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Richard Crawford,Power Systems Conference,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Brittney Castro,Frontend Mastery Workshop,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Joseph Campbell,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Christopher Ho,Reinforcement Learning Summit 2024,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Jasmine Frazier,Web Dev Con,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Rebecca Parker MD,Ethical Hacking Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Alexander Bradley,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Derek Juarez,Quantum Computing in Practice Symposium,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Claudia Carter,Global AI Research Conference,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Joseph Taylor,Global Cybersecurity Summit,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Miguel Smith,Global Cybersecurity Summit,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Lori Moss,Global AI Research Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Edward Jacobs,Reinforcement Learning Summit 2024,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Jason Jimenez,International Marathon,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,1.0
Jacob Robinson,Web Dev Con,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Juan Rios,Advanced Robotics Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Kimberly Barnes,AI & Machine Learning Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Thomas Kennedy,Ethical Hacking Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Nancy Scott,Web Dev Con,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Rebekah Harrell,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Michael Thornton,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Glenn Jackson,Global AI Research Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Robert White,Startup Funding Summit,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Andrew Juarez,Frontend Mastery Workshop,EEE,SSN College of Engineering,Chennai,Chennai,5.0
Regina Walters,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Ann Olsen,Frontend Mastery Workshop,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Jennifer Williams,Global Cybersecurity Summit,CSBS,SSN College of Engineering,Chennai,Chennai,4.0
Elizabeth Dunn,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Janice Shepherd,Frontend Mastery Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Dr. Barbara Rodriguez MD,Global AI Research Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Brandi Garcia,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Natalie Fox,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Mackenzie Weaver,Power Systems Conference,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Roger Cabrera,Power Systems Conference,EEE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Jesse Jordan,Global AI Research Conference,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Christopher Conrad,AI & Machine Learning Expo,AI&DS,VIT University,Vellore,Vellore,5.0
Krystal Jones,Quantum Computing in Practice Symposium,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Jacqueline Collins,Reinforcement Learning Summit 2024,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Austin Valencia,Startup Funding Summit,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Veronica Smith,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Brian Willis,Advanced Robotics Workshop,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Marie Moyer,Cybersecurity Expo 2024,CSBS,SSN College of Engineering,Chennai,Chennai,5.0
Annette Serrano,Blockchain Summit 2024,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Monica Cook,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Melissa Simpson,Reinforcement Learning Summit 2024,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
David Castro,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Sandra Allen,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Mrs. Vickie Johnson,Global AI Research Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Christopher Santos,Quantum Computing in Practice Symposium,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Matthew Carson,Quantum Computing in Practice Symposium,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Jesse Weber,AI & Machine Learning Expo,ECE,SSN College of Engineering,Chennai,Chennai,4.0
Megan Mcguire,Cybersecurity Expo 2024,CSBS,VIT University,Vellore,Vellore,5.0
Patrick Hampton,Web Dev Con,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Rebecca Fuentes,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Martin Shelton,Ethical Hacking Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Michael Young,Cybersecurity Expo 2024,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Jasmine Tran,Electric Vehicle Expo,EEE,PSG College of Technology,Coimbatore,Coimbatore,5.0
John Miller,Quantum Computing in Practice Symposium,EEE,VIT University,Vellore,Vellore,3.0
Jeremy Weaver,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Stephanie Park,Web Dev Con,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Michael Burch,Global AI Research Conference,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Whitney Miller,Blockchain Summit 2024,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2.0
Jesse Kaufman,Blockchain Summit 2024,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,2.0
Margaret Vaughan,Ethical Hacking Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Cheyenne Wilson,Web Dev Con,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Mr. David Romero,Global AI Research Conference,CSE,SSN College of Engineering,Chennai,Chennai,3.0
Barbara Young,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Jennifer Peterson,Global Cybersecurity Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Patricia Martin,Advanced Robotics Workshop,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Kevin Perez,International Marathon,CSBS,SSN College of Engineering,Chennai,Chennai,2.0
Virginia Holmes,Quantum Computing in Practice Symposium,CSE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Jared Scott,AI & Machine Learning Expo,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Mary Howell,Advanced Robotics Workshop,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Joseph Cruz,Quantum Computing in Practice Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Brandon Lopez,International Marathon,CSE,PSG College of Technology,Coimbatore,Coimbatore,2.0
Gerald Jensen,Quantum Computing in Practice Symposium,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Antonio Nguyen,Ethical Hacking Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Erika Pacheco,Advanced Robotics Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Brianna Gould,AI & Machine Learning Expo,ECE,SSN College of Engineering,Chennai,Chennai,5.0
Luis Vazquez,Web Dev Con,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Gary Smith,Power Systems Conference,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Judith Reese,Advanced Robotics Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Meghan Peters,Cybersecurity Expo 2024,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Debbie Collins,Advanced Robotics Workshop,ECE,SSN College of Engineering,Chennai,Chennai,3.0
Timothy Douglas,Ethical Hacking Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Thomas Smith,Electric Vehicle Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
