Student Name,Event Name,Dept,College,City,District,feedback
Arya Mital,Tech for Good Challenge,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Odika Saini,Deep Learning Online Workshop,EEE,Bharathidasan University,Trichy,Trichy,5
Warda Varghese,Web Development with React Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1
Aashi Banerjee,Entrepreneurship in Tech Talk Series,EEE,NIT Trichy,Trichy,Trichy,0
Chanakya Bala,RoboWars - Autonomous Robot Battle,CSE,Bharathidasan University,Trichy,Trichy,5
Yatan Chopra,TechX – The Ultimate Tech Festival,CSE,BITS Pilani,Pilani,Pilani,3
Dalbir Chhabra,Cybersecurity for Beginners Workshop,AI&DS,CIT College of Engineering,Coimbatore,Coimbatore,5
Samaksh Thaker,Innovation Week – Showcasing Student Projects,CSE,CIT College of Engineering,Coimbatore,Coimbatore,2
Nirja Deep,Cloud Computing with AWS Workshop,CSBS,St. Joseph's College,Trichy,Trichy,5
Siddharth Kanda,Machine Learning with Python Workshop,EEE,St. Joseph's College,Trichy,Trichy,3
Samesh Madan,ACM ICPC Regional Coding Contest,CSE,VIT University,Vellore,Vellore,4
Divya Gulati,GitHub Open Source Contribution Day,CSBS,Bharathidasan University,Trichy,Trichy,3
Sudiksha Samra,Machine Learning with Python Workshop,AI&DS,NIT Trichy,Trichy,Trichy,2
Ubika Parmer,IoT with Raspberry Pi and Arduino Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Veer Salvi,Cybersecurity Capture the Flag (CTF) Hackathon,CSE,Bharathidasan University,Trichy,Trichy,5
Jhalak Bhasin,Blockchain and Smart Contracts Workshop,AI&DS,NIT Trichy,Trichy,Trichy,5
Forum Bains,Startup Networking Night,CSBS,NIT Trichy,Trichy,Trichy,3
Eta Jani,Tech & Cultural Fusion Fest,ECE,NIT Trichy,Trichy,Trichy,0
Qasim Sehgal,Entrepreneurship in Tech Talk Series,CSBS,St. Joseph's College,Trichy,Trichy,4
Netra Nadig,Kaggle Data Science Challenge,ECE,Bharathidasan University,Trichy,Trichy,2
Eesha Pau,International Conference on AI and ML,EEE,St. Joseph's College,Trichy,Trichy,5
Naveen Hari,Webinar on Quantum Computing,ECE,NIT Trichy,Trichy,Trichy,4
Daniel Maharaj,TechX – The Ultimate Tech Festival,ECE,St. Joseph's College,Trichy,Trichy,3
Patrick Dass,Cybersecurity Trends & Innovations Seminar,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Damyanti Gera,International Conference on AI and ML,CSE,Anna University,Chennai,Chennai,4
Kamala Naidu,Sustainability Tech Expo,EEE,Bharathidasan University,Trichy,Trichy,1
Maanas Acharya,Industry Insights Panel,CSE,VIT University,Vellore,Vellore,2
Hemal Rege,Webinar on Quantum Computing,AI&DS,Bharathidasan University,Trichy,Trichy,3
Alexander Devi,Blockchain and Smart Contracts Workshop,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5
Lohit Bhandari,Visit to Tesla's Gigafactory,EEE,NIT Trichy,Trichy,Trichy,2
Jacob Hari,IoT with Raspberry Pi and Arduino Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,0
Jeet Chatterjee,Cybersecurity Capture the Flag (CTF) Hackathon,CSE,St. Joseph's College,Trichy,Trichy,1
Charvi Lanka,ACM ICPC Regional Coding Contest,ECE,NIT Trichy,Trichy,Trichy,2
Zilmil Uppal,AI/ML Challenge,AI&DS,Bharathidasan University,Trichy,Trichy,4
Unni Goswami,Alumni Networking Evening,EEE,CIT College of Engineering,Coimbatore,Coimbatore,3
Jagdish Radhakrishnan,AI/ML Challenge,CSE,BITS Pilani,Pilani,Pilani,3
Jonathan Kuruvilla,Industry Insights Panel,AI&DS,Bharathidasan University,Trichy,Trichy,5
Panini Wable,Cybersecurity for Beginners Workshop,CSE,NIT Trichy,Trichy,Trichy,5
Dayita Dhingra,Techathon 2024,CSE,CIT College of Engineering,Coimbatore,Coimbatore,4
Radha Thakur,ACM ICPC Regional Coding Contest,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,4
Balhaar Manne,Startup Expo and Job Fair,CSBS,St. Joseph's College,Trichy,Trichy,3
Jasmit Parmar,Deep Learning Online Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Vanya Khalsa,TechX – The Ultimate Tech Festival,CSE,Anna University,Chennai,Chennai,1
Ekaraj Gandhi,Startup Networking Night,CSE,NIT Trichy,Trichy,Trichy,3
Hardik Karpe,Alumni Networking Evening,EEE,Bharathidasan University,Trichy,Trichy,0
Alexander Jhaveri,Startup Networking Night,ECE,CIT College of Engineering,Coimbatore,Coimbatore,2
Advaith Guha,Business Idea Pitch Competition,CSBS,Bharathidasan University,Trichy,Trichy,4
Matthew Vala,Innovation Week – Showcasing Student Projects,AI&DS,NIT Trichy,Trichy,Trichy,3
Megha Sekhon,Innovation Week – Showcasing Student Projects,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4
Isaac Agate,Alumni Networking Evening,EEE,PSG College of Technology,Coimbatore,Coimbatore,3
Amruta Ramanathan,Techathon 2024,AI&DS,NIT Trichy,Trichy,Trichy,4
Isaac Goda,ACM ICPC Regional Coding Contest,EEE,Bharathidasan University,Trichy,Trichy,2
Reva Sampath,Deep Learning Online Workshop,CSE,St. Joseph's College,Trichy,Trichy,5
Luke Bhatnagar,Deep Learning Online Workshop,CSE,NIT Trichy,Trichy,Trichy,2
Jagat Patel,Tech & Cultural Fusion Fest,EEE,SSN College of Engineering,Chennai,Chennai,2
Urvashi Buch,Deep Learning Online Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,4
Bhavna Shah,AI/ML Challenge,AI&DS,Anna University,Chennai,Chennai,3
Adya Sodhi,Cybersecurity for Beginners Workshop,CSBS,Bharathidasan University,Trichy,Trichy,3
Chaitaly Viswanathan,Tech for Good Challenge,CSBS,St. Joseph's College,Trichy,Trichy,0
Adya Atwal,Mobile App Development (Android/iOS) Workshop,ECE,St. Joseph's College,Trichy,Trichy,5
Siddharth Palan,Virtual Career Fair,CSE,Thiagarajar College of Engineering,Madurai,Madurai,5
Viraj Sunder,Techathon 2024,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Brinda Parmer,Machine Learning with Python Workshop,ECE,NIT Trichy,Trichy,Trichy,4
Harsh Pant,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,SRM Institute of Science and Technology,Chennai,Chennai,2
Indira Kashyap,Virtual Career Fair,CSE,SRM Institute of Science and Technology,Chennai,Chennai,1
Januja Aggarwal,Blockchain App Development Hackathon,CSBS,Bharathidasan University,Trichy,Trichy,4
Barkha Sur,Big Data Analytics with Apache Spark,ECE,Anna University,Chennai,Chennai,1
Aashi Ratti,Blockchain and Cryptocurrencies Summit,CSBS,St. Joseph's College,Trichy,Trichy,4
Balveer Sathe,TechX – The Ultimate Tech Festival,AI&DS,NIT Trichy,Trichy,Trichy,5
Damini Basu,Machine Learning with Python Workshop,ECE,BITS Pilani,Pilani,Pilani,3
Samesh Bassi,Blockchain and Smart Contracts Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Mitesh Mammen,Cybersecurity for Beginners Workshop,EEE,NIT Trichy,Trichy,Trichy,1
Vamakshi Mittal,Cloud Computing with AWS Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Rushil Sarkar,GitHub Open Source Contribution Day,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Reva Pillai,GitHub Open Source Contribution Day,EEE,NIT Trichy,Trichy,Trichy,2
Yagnesh Virk,Langchain for LLM Applications Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Jasmit Arya,Tech & Cultural Fusion Fest,ECE,Bharathidasan University,Trichy,Trichy,1
Charan Kala,International Conference on AI and ML,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,1
Wazir Issac,International Conference on AI and ML,EEE,NIT Trichy,Trichy,Trichy,2
Charles Bhatt,GitHub Open Source Contribution Day,ECE,Bharathidasan University,Trichy,Trichy,2
Jhalak Chahal,Blockchain and Smart Contracts Workshop,CSBS,Anna University,Chennai,Chennai,5
Anamika Ratta,Blockchain App Development Hackathon,AI&DS,St. Joseph's College,Trichy,Trichy,2
Indrajit Nigam,Visit to Tesla's Gigafactory,CSBS,CIT College of Engineering,Coimbatore,Coimbatore,4
Vasatika Jani,Kaggle Data Science Challenge,ECE,NIT Trichy,Trichy,Trichy,0
Vyanjana Doctor,Blockchain App Development Hackathon,ECE,Bharathidasan University,Trichy,Trichy,1
Nachiket Ramaswamy,Kaggle Data Science Challenge,EEE,PSG College of Technology,Coimbatore,Coimbatore,2
Indira Kurian,Cybersecurity for Beginners Workshop,ECE,Bharathidasan University,Trichy,Trichy,1
Osha Din,AI/ML Challenge,EEE,St. Joseph's College,Trichy,Trichy,3
Nitara Malhotra,Kaggle Data Science Challenge,ECE,CIT College of Engineering,Coimbatore,Coimbatore,2
Sanya Walia,Mobile App Development (Android/iOS) Workshop,EEE,NIT Trichy,Trichy,Trichy,1
Yashodhara Sarkar,Web Development with React Workshop,ECE,VIT University,Vellore,Vellore,4
Zarna Chokshi,Big Data Analytics with Apache Spark,CSE,BITS Pilani,Pilani,Pilani,2
Matthew Batta,Entrepreneurship in Tech Talk Series,AI&DS,VIT University,Vellore,Vellore,2
Onkar Khare,Startup Networking Night,ECE,NIT Trichy,Trichy,Trichy,4
Ranveer Khurana,International Conference on AI and ML,AI&DS,Anna University,Chennai,Chennai,4
Yamini Chhabra,TechX – The Ultimate Tech Festival,ECE,NIT Trichy,Trichy,Trichy,4
Geetika Bawa,Techathon 2024,CSE,VIT University,Vellore,Vellore,4
Hamsini Basak,Machine Learning with Python Workshop,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Pooja Purohit,Sustainability Tech Expo,CSE,Bharathidasan University,Trichy,Trichy,2
Warda Sarin,Cloud Computing with AWS Workshop,CSE,NIT Trichy,Trichy,Trichy,3
Noah Gala,Innovation Week – Showcasing Student Projects,ECE,Bharathidasan University,Trichy,Trichy,5
Aarush Chander,Big Data Analytics with Apache Spark,CSE,NIT Trichy,Trichy,Trichy,2
Manthan Chanda,Startup Networking Night,CSE,St. Joseph's College,Trichy,Trichy,5
Wahab Dhar,Blockchain and Smart Contracts Workshop,ECE,St. Joseph's College,Trichy,Trichy,4
Naveen Basu,Startup Expo and Job Fair,CSE,St. Joseph's College,Trichy,Trichy,2
Anusha Jain,ACM ICPC Regional Coding Contest,AI&DS,NIT Trichy,Trichy,Trichy,3
Hemang Dhawan,Industry Insights Panel,CSBS,NIT Trichy,Trichy,Trichy,4
Jeremiah Bahri,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,Anna University,Chennai,Chennai,4
Abdul Varghese,Kaggle Data Science Challenge,ECE,NIT Trichy,Trichy,Trichy,2
Laban Ravi,Blockchain and Cryptocurrencies Summit,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Ishani Patla,Web Development with React Workshop,CSBS,NIT Trichy,Trichy,Trichy,5
Januja Saini,Startup Expo and Job Fair,CSE,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Ishaan Loke,Big Data Analytics with Apache Spark,CSE,NIT Trichy,Trichy,Trichy,3
Nilima Nagarajan,IoT with Raspberry Pi and Arduino Workshop,AI&DS,NIT Trichy,Trichy,Trichy,4
Gunbir Ramaswamy,Tech for Good Challenge,EEE,NIT Trichy,Trichy,Trichy,4
Kai Chaudhry,Cybersecurity Capture the Flag (CTF) Hackathon,CSBS,Bharathidasan University,Trichy,Trichy,4
Vedika Sama,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,4
Wyatt Viswanathan,Cybersecurity Trends & Innovations Seminar,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,0
Harsh Sunder,Blockchain App Development Hackathon,CSE,VIT University,Vellore,Vellore,2
Samuel Varughese,RoboWars - Autonomous Robot Battle,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Abeer Purohit,Business Idea Pitch Competition,AI&DS,Anna University,Chennai,Chennai,4
Abhiram Krish,Alumni Networking Evening,AI&DS,VIT University,Vellore,Vellore,1
David Aggarwal,Sustainability Tech Expo,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Tripti Sood,AI/ML Challenge,ECE,Bharathidasan University,Trichy,Trichy,3
Wakeeta Narayanan,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,4
Falguni Kant,Sustainability Tech Expo,CSBS,SSN College of Engineering,Chennai,Chennai,1
Nachiket Bir,Blockchain and Cryptocurrencies Summit,CSE,Bharathidasan University,Trichy,Trichy,4
Rayaan Guha,International Conference on AI and ML,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Zashil Manda,Blockchain and Cryptocurrencies Summit,ECE,PSG College of Technology,Coimbatore,Coimbatore,3
Ekani Gole,Virtual Career Fair,ECE,NIT Trichy,Trichy,Trichy,3
Harsh Babu,RoboWars - Autonomous Robot Battle,EEE,PSG College of Technology,Coimbatore,Coimbatore,3
Yadavi Gaba,Cybersecurity Trends & Innovations Seminar,CSE,Bharathidasan University,Trichy,Trichy,5
Ikbal Madan,Tech for Good Challenge,ECE,NIT Trichy,Trichy,Trichy,3
Robert Bajwa,Blockchain App Development Hackathon,EEE,Bharathidasan University,Trichy,Trichy,1
Wridesh Bedi,Tech for Good Challenge,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Keya Pant,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,4
Lohit Upadhyay,Machine Learning with Python Workshop,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Ikbal Dhaliwal,Langchain for LLM Applications Workshop,CSE,Bharathidasan University,Trichy,Trichy,5
Mahika Oak,Tech & Cultural Fusion Fest,EEE,Bharathidasan University,Trichy,Trichy,3
Umang Thaker,Virtual Career Fair,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5
Oeshi Talwar,Virtual Career Fair,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Bahadurjit Kala,Langchain for LLM Applications Workshop,CSBS,Bharathidasan University,Trichy,Trichy,0
Manan Kapadia,GitHub Open Source Contribution Day,AI&DS,St. Joseph's College,Trichy,Trichy,3
Eiravati Thaker,Kaggle Data Science Challenge,ECE,VIT University,Vellore,Vellore,5
Mekhala Chaudhry,GitHub Open Source Contribution Day,EEE,NIT Trichy,Trichy,Trichy,4
Varenya Koshy,Tech & Cultural Fusion Fest,ECE,NIT Trichy,Trichy,Trichy,1
Bhavna Sachar,Big Data Analytics with Apache Spark,CSE,Bharathidasan University,Trichy,Trichy,5
Shivansh Mannan,TechX – The Ultimate Tech Festival,CSBS,St. Joseph's College,Trichy,Trichy,3
Omaja Edwin,Techathon 2024,CSE,BITS Pilani,Pilani,Pilani,0
Isaiah Nazareth,Tech for Good Challenge,EEE,Anna University,Chennai,Chennai,3
Rohan Wadhwa,Machine Learning with Python Workshop,EEE,NIT Trichy,Trichy,Trichy,2
Lavanya Chandra,Innovation Week – Showcasing Student Projects,EEE,SSN College of Engineering,Chennai,Chennai,4
Advay Chandra,Alumni Networking Evening,CSBS,Bharathidasan University,Trichy,Trichy,5
Balhaar Aggarwal,Cloud Computing with AWS Workshop,EEE,Bharathidasan University,Trichy,Trichy,2
Wishi Mander,Blockchain App Development Hackathon,AI&DS,Bharathidasan University,Trichy,Trichy,2
Ijaya Setty,Deep Learning Online Workshop,EEE,VIT University,Vellore,Vellore,3
Ansh Shan,Kaggle Data Science Challenge,ECE,Bharathidasan University,Trichy,Trichy,5
Frederick Hayre,Techathon 2024,CSBS,VIT University,Vellore,Vellore,3
Nicholas Dhar,Innovation Week – Showcasing Student Projects,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Abha Pall,Cybersecurity Trends & Innovations Seminar,CSBS,SSN College of Engineering,Chennai,Chennai,2
Chanakya Thaman,Tech for Good Challenge,CSBS,Bharathidasan University,Trichy,Trichy,4
Aarini Sama,Webinar on Quantum Computing,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Praneel Mandal,Tech & Cultural Fusion Fest,EEE,Bharathidasan University,Trichy,Trichy,1
Falguni Kumar,Mobile App Development (Android/iOS) Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,4
Udarsh Contractor,Cybersecurity for Beginners Workshop,CSBS,NIT Trichy,Trichy,Trichy,1
Sara Kata,AI/ML Challenge,CSE,CIT College of Engineering,Coimbatore,Coimbatore,1
Vasudha Tata,Innovation Week – Showcasing Student Projects,CSE,NIT Trichy,Trichy,Trichy,5
Hritik Nadkarni,Industry Insights Panel,AI&DS,St. Joseph's College,Trichy,Trichy,3
Raghav Mittal,Entrepreneurship in Tech Talk Series,EEE,PSG College of Technology,Coimbatore,Coimbatore,5
Rachana Dora,GitHub Open Source Contribution Day,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Gaurav Mallick,Sustainability Tech Expo,CSBS,SSN College of Engineering,Chennai,Chennai,5
Dayita Sibal,Tech for Good Challenge,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,1
Andrew Prabhakar,International Conference on AI and ML,ECE,PSG College of Technology,Coimbatore,Coimbatore,4
Praneel Shroff,Startup Networking Night,AI&DS,NIT Trichy,Trichy,Trichy,4
Karan Gopal,Mobile App Development (Android/iOS) Workshop,CSE,NIT Trichy,Trichy,Trichy,5
Abha Chopra,Kaggle Data Science Challenge,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
Vivaan Chaudry,Langchain for LLM Applications Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,3
Viraj Bhardwaj,Web Development with React Workshop,EEE,Thiagarajar College of Engineering,Madurai,Madurai,2
Maanas Kade,Deep Learning Online Workshop,EEE,St. Joseph's College,Trichy,Trichy,4
Janaki Date,GitHub Open Source Contribution Day,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,0
Diya Mutti,Mobile App Development (Android/iOS) Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Gabriel Bera,Innovation Week – Showcasing Student Projects,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Nandini Baria,Cloud Computing with AWS Workshop,CSBS,St. Joseph's College,Trichy,Trichy,3
Tanish Vaidya,Visit to Tesla's Gigafactory,CSBS,St. Joseph's College,Trichy,Trichy,0
Chavvi Master,Deep Learning Online Workshop,CSE,St. Joseph's College,Trichy,Trichy,3
Sachi Doctor,TechX – The Ultimate Tech Festival,CSE,St. Joseph's College,Trichy,Trichy,2
Anay Sachar,Tech for Good Challenge,EEE,VIT University,Vellore,Vellore,3
Lohit Thakkar,AI/ML Challenge,AI&DS,NIT Trichy,Trichy,Trichy,3
Sathvik Shanker,GitHub Open Source Contribution Day,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,0
Reva Ramachandran,Blockchain and Smart Contracts Workshop,CSBS,St. Joseph's College,Trichy,Trichy,4
Jyoti Malhotra,Langchain for LLM Applications Workshop,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Dev Vyas,ACM ICPC Regional Coding Contest,CSE,Bharathidasan University,Trichy,Trichy,4
Yasti Deshmukh,Mobile App Development (Android/iOS) Workshop,ECE,St. Joseph's College,Trichy,Trichy,5
Zayyan Sahota,Tech for Good Challenge,CSBS,Bharathidasan University,Trichy,Trichy,5
Yashvi Bahri,Startup Networking Night,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Ekapad Prasad,Machine Learning with Python Workshop,CSE,PSG College of Technology,Coimbatore,Coimbatore,5
Ojas Thakkar,Blockchain App Development Hackathon,AI&DS,SASTRA Deemed to be University,Thanjavur,Thanjavur,3
Hredhaan Tara,Blockchain and Smart Contracts Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,5
Madhavi Saraf,Cloud Computing with AWS Workshop,EEE,Bharathidasan University,Trichy,Trichy,5
Vincent Chad,Webinar on Quantum Computing,ECE,NIT Trichy,Trichy,Trichy,3
Kala Basak,TechX – The Ultimate Tech Festival,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,2
Zinal Nadkarni,Blockchain App Development Hackathon,EEE,Bharathidasan University,Trichy,Trichy,4
Reyansh Sankar,Visit to Tesla's Gigafactory,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Alka Setty,Industry Insights Panel,ECE,St. Joseph's College,Trichy,Trichy,4
Widisha Chawla,TechX – The Ultimate Tech Festival,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Kashvi Nori,Big Data Analytics with Apache Spark,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Kala Arora,Blockchain and Smart Contracts Workshop,CSBS,St. Joseph's College,Trichy,Trichy,3
Megha Mohan,Machine Learning with Python Workshop,CSE,Bharathidasan University,Trichy,Trichy,3
Wazir Mane,ACM ICPC Regional Coding Contest,CSBS,Bharathidasan University,Trichy,Trichy,2
Saanvi Sinha,Deep Learning Online Workshop,CSBS,Bharathidasan University,Trichy,Trichy,0
Vedant Chada,GitHub Open Source Contribution Day,CSBS,VIT University,Vellore,Vellore,4
Logan Shan,GitHub Open Source Contribution Day,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Ishanvi Raval,Business Idea Pitch Competition,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Suhani Sibal,Blockchain and Smart Contracts Workshop,CSE,NIT Trichy,Trichy,Trichy,1
Kamya Rajagopalan,Blockchain App Development Hackathon,ECE,CIT College of Engineering,Coimbatore,Coimbatore,3
Keya Rana,Big Data Analytics with Apache Spark,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Vidhi Rajagopalan,Sustainability Tech Expo,CSBS,St. Joseph's College,Trichy,Trichy,0
Bhavini Grover,Startup Networking Night,ECE,NIT Trichy,Trichy,Trichy,4
Joshua Yohannan,ACM ICPC Regional Coding Contest,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Diya Varughese,Big Data Analytics with Apache Spark,CSBS,NIT Trichy,Trichy,Trichy,0
Ekavir Kar,Startup Expo and Job Fair,EEE,PSG College of Technology,Coimbatore,Coimbatore,3
Shaurya Lalla,RoboWars - Autonomous Robot Battle,CSBS,Thiagarajar College of Engineering,Madurai,Madurai,3
Rehaan Narayan,Innovation Week – Showcasing Student Projects,EEE,VIT University,Vellore,Vellore,3
Abhiram Saxena,Virtual Career Fair,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Gaurang Naik,Alumni Networking Evening,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,5
Radhika Lad,Techathon 2024,EEE,Bharathidasan University,Trichy,Trichy,3
Udarsh Dhawan,Webinar on Quantum Computing,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1
Sathvik Dhar,Techathon 2024,CSBS,BITS Pilani,Pilani,Pilani,5
Samuel Kohli,Industry Insights Panel,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Raghav Trivedi,Blockchain and Smart Contracts Workshop,CSE,Bharathidasan University,Trichy,Trichy,4
Damyanti Konda,Deep Learning Online Workshop,EEE,Bharathidasan University,Trichy,Trichy,2
Rachana Bhatt,Virtual Career Fair,EEE,NIT Trichy,Trichy,Trichy,1
Omkaar Sarkar,Machine Learning with Python Workshop,ECE,Bharathidasan University,Trichy,Trichy,4
Qadim Lala,Alumni Networking Evening,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Girindra Chhabra,TechX – The Ultimate Tech Festival,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,1
Yochana Pall,AI/ML Challenge,ECE,NIT Trichy,Trichy,Trichy,1
Yashoda Patla,Mobile App Development (Android/iOS) Workshop,AI&DS,NIT Trichy,Trichy,Trichy,0
Zayan Bora,Alumni Networking Evening,CSE,BITS Pilani,Pilani,Pilani,4
Amruta Choudhury,Deep Learning Online Workshop,CSBS,Thiagarajar College of Engineering,Madurai,Madurai,5
Vincent Kaur,Alumni Networking Evening,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Damini Gokhale,Startup Networking Night,ECE,St. Joseph's College,Trichy,Trichy,0
Upadhriti Swaminathan,Webinar on Quantum Computing,AI&DS,St. Joseph's College,Trichy,Trichy,5
Yutika Bansal,RoboWars - Autonomous Robot Battle,ECE,VIT University,Vellore,Vellore,4
Girik Shere,Kaggle Data Science Challenge,ECE,VIT University,Vellore,Vellore,5
Chanakya Hayer,Cloud Computing with AWS Workshop,AI&DS,NIT Trichy,Trichy,Trichy,5
Zayan Borra,Big Data Analytics with Apache Spark,CSE,St. Joseph's College,Trichy,Trichy,4
Andrew Dara,Virtual Career Fair,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,1
Mitesh Mani,Innovation Week – Showcasing Student Projects,CSBS,NIT Trichy,Trichy,Trichy,4
Yachana D’Alia,Web Development with React Workshop,EEE,SRM Institute of Science and Technology,Chennai,Chennai,5
Samar Deshpande,Cybersecurity Trends & Innovations Seminar,ECE,Bharathidasan University,Trichy,Trichy,3
Chanakya Vala,Sustainability Tech Expo,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3
Watika Mutti,IoT with Raspberry Pi and Arduino Workshop,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Urvashi Raja,Web Development with React Workshop,EEE,NIT Trichy,Trichy,Trichy,3
Azaan Soman,Webinar on Quantum Computing,EEE,Bharathidasan University,Trichy,Trichy,3
Avni Ratta,Business Idea Pitch Competition,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5
Neha Oommen,Visit to Tesla's Gigafactory,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,5
Tanmayi Borde,IoT with Raspberry Pi and Arduino Workshop,ECE,Bharathidasan University,Trichy,Trichy,4
Damini Dara,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,2
Amol Choudhury,Deep Learning Online Workshop,EEE,BITS Pilani,Pilani,Pilani,4
Aradhana Goswami,Tech & Cultural Fusion Fest,CSBS,Bharathidasan University,Trichy,Trichy,4
Chaman Magar,Tech for Good Challenge,CSE,St. Joseph's College,Trichy,Trichy,4
Chakradhar Sahota,RoboWars - Autonomous Robot Battle,ECE,Bharathidasan University,Trichy,Trichy,1
Nidra Thaman,Mobile App Development (Android/iOS) Workshop,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Vasatika Vala,ACM ICPC Regional Coding Contest,EEE,St. Joseph's College,Trichy,Trichy,5
Wakeeta Krishnamurthy,Machine Learning with Python Workshop,CSE,PSG College of Technology,Coimbatore,Coimbatore,1
Nitesh Ramaswamy,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,Bharathidasan University,Trichy,Trichy,5
Pranav Sura,Visit to Tesla's Gigafactory,AI&DS,St. Joseph's College,Trichy,Trichy,3
Chandran Mohan,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,NIT Trichy,Trichy,Trichy,4
Kavya Rana,Blockchain and Cryptocurrencies Summit,EEE,NIT Trichy,Trichy,Trichy,3
Ikshita Khare,Virtual Career Fair,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Bina Dyal,ACM ICPC Regional Coding Contest,CSBS,Bharathidasan University,Trichy,Trichy,2
Qarin Batra,Virtual Career Fair,AI&DS,NIT Trichy,Trichy,Trichy,1
Anay Shankar,Deep Learning Online Workshop,EEE,St. Joseph's College,Trichy,Trichy,2
