Student Name,Event Name,Dept,College,City,District,feedback
Kenneth Greene,Hydropower Engineering Conference,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Lauren Hodges,Smart Cities Forum,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Ronald Rowland,Bridge Engineering Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Terry Brown,Bridge Engineering Workshop,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Norman Clark,Advanced Robotics Workshop,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Dawn Floyd,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Nancy Levy,Data Science & AI for Healthcare,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Samantha Martin,Autonomous Vehicle Expo,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
Oscar Johnson,Autonomous Vehicle Expo,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Marcus Molina,3D Printing Revolution Expo,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Heather Bowman,Wind Energy Innovations Symposium,CSE,Government College of Technology,Trichy,Trichy,4
Thomas Berry,Cyber Intelligence Summit,ECE,SSN College of Engineering,Chennai,Chennai,4
Luke Young,Wind Energy Innovations Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Jesse Spencer,Data Science & AI for Healthcare,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Maureen Colon,Blockchain for Supply Chains Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Jeffrey Small,Sustainable Building Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Matthew Leonard,Cyber Intelligence Summit,MECH,SSN College of Engineering,Chennai,Chennai,5
James Turner,AI for Healthcare Symposium,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Duane Romero,Smart Cities Forum,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4
Stephen Frost,Data Science & AI for Healthcare,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4
Shaun Welch,3D Printing Revolution Expo,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Patricia Johnson,Sustainable Building Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Glenn Sandoval,Wind Energy Innovations Symposium,CSE,Sathyabama University,Chennai,Chennai,3
Rachel Webb,Advanced Robotics Workshop,CIVIL,SSN College of Engineering,Chennai,Chennai,5
Bailey Bush,Machine Learning for Finance Forum,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Emily Ortiz,Space Tech Expo,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Sean Peterson,Autonomous Vehicle Expo,ECE,Sathyabama University,Chennai,Chennai,4
Paul Smith,Advanced Robotics Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Tony Wilson,Machine Learning for Finance Forum,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Lisa Chan,Data Science & AI for Healthcare,CSBS,Sathyabama University,Chennai,Chennai,4
Mary Solis,Bridge Engineering Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Donald Cortez,Advanced Robotics Workshop,AIML,Government College of Technology,Trichy,Trichy,4
Eric Mcmahon,Robotic Process Automation Summit,CSE,Sathyabama University,Chennai,Chennai,4
James Mcguire,Bridge Engineering Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4
Beverly Flores,Wind Energy Innovations Symposium,MECH,Government College of Technology,Trichy,Trichy,2
Elijah Berry,AI for Healthcare Symposium,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Caitlyn Carpenter,Wind Energy Innovations Symposium,MECH,SRM Institute of Science and Technology,Chennai,Chennai,4
Brenda Shelton,AI for Healthcare Symposium,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
Tyrone Chen,Sustainable Building Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Jay Obrien,Space Tech Expo,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Barbara Ortega,Hydropower Engineering Conference,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Dale Rivera,Data Science & AI for Healthcare,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Amanda Richardson,AI for Healthcare Symposium,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Jennifer Fitzpatrick,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Lisa Wood,Sustainable Building Workshop,ECE,SSN College of Engineering,Chennai,Chennai,5
Manuel Bailey,Advanced Robotics Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Tara Sellers,Advanced Robotics Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Brandon Morales,AI & Data Engineering Workshop,CSE,Government College of Technology,Trichy,Trichy,5
Andrew Morales,3D Printing Revolution Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Michelle Nelson,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Robert Sanders,Advanced Robotics Workshop,ECE,Government College of Technology,Trichy,Trichy,3
Timothy Fuller,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Amanda Miller,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,5
Kayla Singleton,3D Printing Revolution Expo,AI&DS,Sathyabama University,Chennai,Chennai,4
Justin Mccarty,Sustainable Building Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Bailey Osborne,Blockchain for Supply Chains Summit,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Nathan Munoz,Hydropower Engineering Conference,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
Mr. Austin Mendoza,AI for Healthcare Symposium,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Jason Wall,Bridge Engineering Workshop,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Vicki Reynolds,Smart Cities Forum,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Gabrielle Swanson,Bridge Engineering Workshop,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Mary Singleton,Autonomous Vehicle Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Stephen Harrell,Hydropower Engineering Conference,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Elizabeth Munoz,Smart Cities Forum,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Mrs. Cynthia Moore,Data Science & AI for Healthcare,CSBS,Government College of Technology,Trichy,Trichy,4
Brenda Barker,Bridge Engineering Workshop,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Joseph Kirk,Hydropower Engineering Conference,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Ryan Barnes,Hydropower Engineering Conference,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Theresa Solomon,Advanced Robotics Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
David Gomez,Smart Cities Forum,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Ronald Sweeney,Bridge Engineering Workshop,AIML,Sathyabama University,Chennai,Chennai,4
Rachael Cross,AI for Healthcare Symposium,MECH,Government College of Technology,Trichy,Trichy,4
Stephen Gibson,Sustainable Building Workshop,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Susan Chavez,Blockchain for Supply Chains Summit,CSBS,SSN College of Engineering,Chennai,Chennai,2
Brenda Dawson,Cyber Intelligence Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Kristina Pratt,AI & Data Engineering Workshop,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Victoria Espinoza,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Cheryl Washington,Sustainable Building Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Todd Hammond,Blockchain for Supply Chains Summit,CSE,SSN College of Engineering,Chennai,Chennai,5
April Roberts,AI & Data Engineering Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Brett White,Data Science & AI for Healthcare,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Gabriel Campbell,Cyber Intelligence Summit,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
John Davis,Bridge Engineering Workshop,ECE,Sathyabama University,Chennai,Chennai,2
Kelly Holmes,Sustainable Building Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Jennifer Aguirre,Hydropower Engineering Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Brent Martinez,Sustainable Building Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Zachary Scott,AI & Data Engineering Workshop,AIML,SSN College of Engineering,Chennai,Chennai,5
Susan Mathis,Autonomous Vehicle Expo,AIML,Sathyabama University,Chennai,Chennai,4
Michelle Meyer,Cyber Intelligence Summit,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Katherine Mcfarland DDS,Mechatronics and Robotics Expo,MECH,Government College of Technology,Trichy,Trichy,5
Maria Jackson,AI for Healthcare Symposium,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5
Jacob Cameron,Robotic Process Automation Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
William Schmidt,Space Tech Expo,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Brittany Andrews PhD,3D Printing Revolution Expo,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Christopher Ellis,Robotic Process Automation Summit,CSE,SSN College of Engineering,Chennai,Chennai,3
Hannah Jackson,3D Printing Revolution Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Dakota Hoover,Space Tech Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Jason Chapman,Hydropower Engineering Conference,CIVIL,SSN College of Engineering,Chennai,Chennai,4
Christine Gill,Wind Energy Innovations Symposium,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Brenda Stokes,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
John Coleman MD,Space Tech Expo,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,2
Jacob Hall,AI for Healthcare Symposium,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,3
Tiffany Gardner,Data Science & AI for Healthcare,MECH,SRM Institute of Science and Technology,Chennai,Chennai,4
Nancy Contreras,Autonomous Vehicle Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Jill Figueroa,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Samuel Obrien,Space Tech Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Danielle Atkins,Bridge Engineering Workshop,CIVIL,Government College of Technology,Trichy,Trichy,4
Jeff Oliver,Robotic Process Automation Summit,CSE,Sathyabama University,Chennai,Chennai,4
Stephanie Barrera,AI for Healthcare Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Michelle Kelley,3D Printing Revolution Expo,AI&DS,Sathyabama University,Chennai,Chennai,3
Brandy Carney,AI for Healthcare Symposium,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
John Randolph,Smart Cities Forum,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Rachel Novak,AI & Data Engineering Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Nicholas White,Robotic Process Automation Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Mrs. Julie Callahan,Bridge Engineering Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,3
Morgan Garcia,Data Science & AI for Healthcare,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Tammy Campbell,Sustainable Building Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Maria Ryan,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,3
Dr. Lori Rivera,Smart Cities Forum,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
David Sweeney,AI & Data Engineering Workshop,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Kelly Lindsey,Autonomous Vehicle Expo,CSE,SSN College of Engineering,Chennai,Chennai,4
Nancy Taylor,Data Science & AI for Healthcare,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Tammie Kane,AI for Healthcare Symposium,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Tracie Hill,Robotic Process Automation Summit,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Gabriel Herrera,Blockchain for Supply Chains Summit,CSBS,Government College of Technology,Trichy,Trichy,2
Daniel Hunt,Sustainable Building Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Robin Ross,Bridge Engineering Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Gabriel James,AI for Healthcare Symposium,AI&DS,SSN College of Engineering,Chennai,Chennai,3
Richard Rush,Blockchain for Supply Chains Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Jacob Marshall,Autonomous Vehicle Expo,AI&DS,Government College of Technology,Trichy,Trichy,4
Alexander Davis,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Daniel Gomez,Hydropower Engineering Conference,CIVIL,Government College of Technology,Trichy,Trichy,3
Jacob Fuller,Hydropower Engineering Conference,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Debra Dillon,Bridge Engineering Workshop,MECH,SRM Institute of Science and Technology,Chennai,Chennai,3
Rebecca Dennis,Sustainable Building Workshop,ECE,SSN College of Engineering,Chennai,Chennai,4
Sean Adams,Blockchain for Supply Chains Summit,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Samantha Mendez,AI for Healthcare Symposium,CSE,SSN College of Engineering,Chennai,Chennai,5
Raymond Kelly,Cyber Intelligence Summit,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Caleb Johnson,Mechatronics and Robotics Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Sharon Patterson,Sustainable Building Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,4
Mia Lowe,AI for Healthcare Symposium,CIVIL,Government College of Technology,Trichy,Trichy,3
Penny Scott,Robotic Process Automation Summit,CIVIL,SSN College of Engineering,Chennai,Chennai,3
Samantha Norris,AI for Healthcare Symposium,AI&DS,Sathyabama University,Chennai,Chennai,3
Michelle Bryant DDS,Hydropower Engineering Conference,MECH,Government College of Technology,Trichy,Trichy,5
Gary Dixon,Wind Energy Innovations Symposium,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
William Brandt,Space Tech Expo,CSE,Government College of Technology,Trichy,Trichy,3
Teresa Wheeler,Hydropower Engineering Conference,AIML,SRM Institute of Science and Technology,Chennai,Chennai,4
Kristin Stanley,Advanced Robotics Workshop,MECH,Government College of Technology,Trichy,Trichy,4
Leslie Christian,AI & Data Engineering Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,3
James Barnes,AI for Healthcare Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Mr. Dylan Rodriguez III,Advanced Robotics Workshop,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Sarah Baker,Bridge Engineering Workshop,CSBS,Sathyabama University,Chennai,Chennai,2
Beth Howard,Space Tech Expo,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Christopher Baker,3D Printing Revolution Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Henry Medina,Advanced Robotics Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Tyler Richardson,Machine Learning for Finance Forum,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Daniel Mullins,Advanced Robotics Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Hannah Dawson,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Carl Scott,Sustainable Building Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Elizabeth Hale,Hydropower Engineering Conference,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
William Russell,AI for Healthcare Symposium,AIML,SRM Institute of Science and Technology,Chennai,Chennai,5
Melvin Burke,Wind Energy Innovations Symposium,AI&DS,Sathyabama University,Chennai,Chennai,3
Bryan Jordan,Data Science & AI for Healthcare,CSE,Government College of Technology,Trichy,Trichy,4
Seth Johnson,Advanced Robotics Workshop,AIML,SSN College of Engineering,Chennai,Chennai,4
Michael Hess,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Brittany Austin,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,3
Brian Jackson,Advanced Robotics Workshop,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Eric Bass,Wind Energy Innovations Symposium,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
James Harrison,Wind Energy Innovations Symposium,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Jasmine Carroll,Hydropower Engineering Conference,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Carl Haney,Blockchain for Supply Chains Summit,ECE,SSN College of Engineering,Chennai,Chennai,4
Jennifer Smith,Data Science & AI for Healthcare,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Jonathan Thomas,Robotic Process Automation Summit,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Anne Diaz,Wind Energy Innovations Symposium,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Manuel Stanley,Machine Learning for Finance Forum,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Dennis Jones,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Meghan Harrison,Robotic Process Automation Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Adrian Byrd,Blockchain for Supply Chains Summit,AI&DS,Government College of Technology,Trichy,Trichy,5
Crystal Randall,AI & Data Engineering Workshop,ECE,Government College of Technology,Trichy,Trichy,4
Felicia Valentine,Data Science & AI for Healthcare,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5
Dorothy Weber,Space Tech Expo,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Anita Walker,Data Science & AI for Healthcare,AIML,Sathyabama University,Chennai,Chennai,5
Jamie Garcia,Sustainable Building Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Matthew Alexander,Autonomous Vehicle Expo,AIML,SSN College of Engineering,Chennai,Chennai,5
Francis Hahn,Space Tech Expo,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Brian Smith,Sustainable Building Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Lauren Sullivan,AI for Healthcare Symposium,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Beth Smith,Mechatronics and Robotics Expo,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Christopher Leonard,AI & Data Engineering Workshop,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Kim Shepherd,Machine Learning for Finance Forum,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Lisa Villanueva,Advanced Robotics Workshop,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Denise Walker,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Christine Flores,Advanced Robotics Workshop,AI&DS,Sathyabama University,Chennai,Chennai,4
Ethan Anderson,3D Printing Revolution Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Jennifer Jensen,Robotic Process Automation Summit,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Wendy Bridges,AI & Data Engineering Workshop,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
John Rodriguez,AI for Healthcare Symposium,CIVIL,Government College of Technology,Trichy,Trichy,4
Mrs. Cassie Bell,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Steven Mclean,Smart Cities Forum,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Antonio Jimenez,Machine Learning for Finance Forum,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Larry Juarez,Autonomous Vehicle Expo,CSBS,SSN College of Engineering,Chennai,Chennai,4
Randall Parker,Machine Learning for Finance Forum,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Casey Davis,Data Science & AI for Healthcare,AIML,Government College of Technology,Trichy,Trichy,5
Kristina Combs,Wind Energy Innovations Symposium,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Gerald Stephens,Mechatronics and Robotics Expo,MECH,SRM Institute of Science and Technology,Chennai,Chennai,5
Maria Valencia,Mechatronics and Robotics Expo,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Jason Griffin,Sustainable Building Workshop,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Laura Young,AI for Healthcare Symposium,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Melissa Barker,Space Tech Expo,CSE,SSN College of Engineering,Chennai,Chennai,4
Matthew Harper,Sustainable Building Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Steven Miller,Bridge Engineering Workshop,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Tammy Martinez,AI for Healthcare Symposium,ECE,Government College of Technology,Trichy,Trichy,4
Erin Brown,Autonomous Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Hailey Sullivan,Machine Learning for Finance Forum,CIVIL,Government College of Technology,Trichy,Trichy,5
Katelyn Johnson,Cyber Intelligence Summit,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Melinda Pearson,Mechatronics and Robotics Expo,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Miss Samantha Sanchez MD,3D Printing Revolution Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Katrina Salas,Data Science & AI for Healthcare,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Tyler Wu,Wind Energy Innovations Symposium,CSBS,Sathyabama University,Chennai,Chennai,2
Jeffery Davidson,Hydropower Engineering Conference,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Brian Miller,Robotic Process Automation Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,3
Elizabeth Garner,Machine Learning for Finance Forum,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Sean Steele,Cyber Intelligence Summit,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Paul Harrison,Machine Learning for Finance Forum,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Rachel Lynn,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Ashley Garcia,Advanced Robotics Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Daniel Woods,Sustainable Building Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4
Ann Cochran,Machine Learning for Finance Forum,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4
Peter Chapman,Wind Energy Innovations Symposium,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Joel Irwin,Wind Energy Innovations Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Brandi Brown,Sustainable Building Workshop,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Randy Lewis,Sustainable Building Workshop,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,4
Andre Erickson,AI & Data Engineering Workshop,AIML,SRM Institute of Science and Technology,Chennai,Chennai,4
Jamie Smith,3D Printing Revolution Expo,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Patricia Valencia,Space Tech Expo,AI&DS,Sathyabama University,Chennai,Chennai,2
Reginald Fowler,Smart Cities Forum,CSE,SRM Institute of Science and Technology,Chennai,Chennai,4
Melissa Martin,AI for Healthcare Symposium,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Nicholas Hernandez,Machine Learning for Finance Forum,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Maria Rollins,Robotic Process Automation Summit,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Cheryl Cox,Smart Cities Forum,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Robert Higgins,Smart Cities Forum,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Meagan Walsh,Advanced Robotics Workshop,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Guy Rodgers,Smart Cities Forum,MECH,SRM Institute of Science and Technology,Chennai,Chennai,2
Barbara Gibson,Wind Energy Innovations Symposium,ECE,Government College of Technology,Trichy,Trichy,2
Rebecca Wagner,Machine Learning for Finance Forum,MECH,Sathyabama University,Chennai,Chennai,3
Amanda Henderson,Advanced Robotics Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Cory Johnson,Advanced Robotics Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Christopher Swanson,Cyber Intelligence Summit,ECE,Government College of Technology,Trichy,Trichy,4
Edgar Murphy,AI for Healthcare Symposium,AI&DS,Government College of Technology,Trichy,Trichy,3
Corey Henry,Autonomous Vehicle Expo,AI&DS,Government College of Technology,Trichy,Trichy,4
Keith Williams,3D Printing Revolution Expo,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kelly Roth,Machine Learning for Finance Forum,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Stacy Wong,Smart Cities Forum,ECE,Government College of Technology,Trichy,Trichy,3
Nicole Maldonado,Advanced Robotics Workshop,CSE,Government College of Technology,Trichy,Trichy,4
Paula Moran,Advanced Robotics Workshop,CSE,SSN College of Engineering,Chennai,Chennai,4
Katie Martinez,Sustainable Building Workshop,MECH,SSN College of Engineering,Chennai,Chennai,5
Tonya Simmons,Blockchain for Supply Chains Summit,ECE,Government College of Technology,Trichy,Trichy,4
Stephen Mcdonald,Autonomous Vehicle Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
